date,price,source
2014-01-01,1244.27,worldbank
2014-02-01,1299.58,worldbank
2014-03-01,1336.08,worldbank
2014-04-01,1298.45,worldbank
2014-05-01,1288.74,worldbank
2014-06-01,1279.1,worldbank
2014-07-01,1310.59,worldbank
2014-08-01,1295.13,worldbank
2014-09-01,1236.55,worldbank
2014-10-01,1222.49,worldbank
2014-11-01,1175.33,worldbank
2014-12-01,1200.62,worldbank
2015-01-01,1250.75,worldbank
2015-02-01,1227.08,worldbank
2015-03-01,1178.63,worldbank
2015-04-01,1198.93,worldbank
2015-05-01,1198.63,worldbank
2015-06-01,1181.5,worldbank
2015-07-01,1128.31,worldbank
2015-08-01,1117.93,worldbank
2015-09-01,1124.77,worldbank
2015-10-01,1159.25,worldbank
2015-11-01,1086.44,worldbank
2015-12-01,1075.74,worldbank
2016-01-01,1097.91,worldbank
2016-02-01,1199.5,worldbank
2016-03-01,1245.14,worldbank
2016-04-01,1242.26,worldbank
2016-05-01,1260.95,worldbank
2016-06-01,1276.4,worldbank
2016-07-01,1336.66,worldbank
2016-08-01,1340.17,worldbank
2016-09-01,1326.61,worldbank
2016-10-01,1266.55,worldbank
2016-11-01,1238.35,worldbank
2016-12-01,1157.36,worldbank
2017-01-01,1192.1,worldbank
2017-02-01,1234.2,worldbank
2017-03-01,1231.42,worldbank
2017-04-01,1266.88,worldbank
2017-05-01,1246.04,worldbank
2017-06-01,1260.26,worldbank
2017-07-01,1236.84,worldbank
2017-08-01,1283.04,worldbank
2017-09-01,1314.07,worldbank
2017-10-01,1279.51,worldbank
2017-11-01,1281.9,worldbank
2017-12-01,1264.45,worldbank
2018-01-01,1331.3,worldbank
2018-02-01,1330.73,worldbank
2018-03-01,1324.66,worldbank
2018-04-01,1334.76,worldbank
2018-05-01,1303.45,worldbank
2018-06-01,1281.57,worldbank
2018-07-01,1237.71,worldbank
2018-08-01,1201.71,worldbank
2018-09-01,1198.39,worldbank
2018-10-01,1215.39,worldbank
2018-11-01,1220.65,worldbank
2018-12-01,1250.4,worldbank
2019-01-01,1291.75,worldbank
2019-02-01,1320.07,worldbank
2019-03-01,1300.9,worldbank
2019-04-01,1285.91,worldbank
2019-05-01,1283.7,worldbank
2019-06-01,1359.04,worldbank
2019-07-01,1412.89,worldbank
2019-08-01,1500.41,worldbank
2019-09-01,1510.58,worldbank
2019-10-01,1494.81,worldbank
2019-11-01,1470.79,worldbank
2019-12-01,1479.13,worldbank
2020-01-01,1560.67,worldbank
2020-02-01,1597.1,worldbank
2020-03-01,1591.93,worldbank
2020-04-01,1683.17,worldbank
2020-05-01,1715.91,worldbank
2020-06-01,1732.22,worldbank
2020-07-01,1846.51,worldbank
2020-08-01,1968.63,worldbank
2020-09-01,1921.92,worldbank
2020-10-01,1900.27,worldbank
2020-11-01,1866.3,worldbank
2020-12-01,1858.42,worldbank
2021-01-01,1866.98,worldbank
2021-01-01,1866.98,worldbank
2021-02-01,1808.17,worldbank
2021-03-01,1718.23,worldbank
2021-04-01,1760.04,worldbank
2021-05-01,1850.26,worldbank
2021-06-01,1834.57,worldbank
2021-07-01,1807.84,worldbank
2021-08-01,1785.28,worldbank
2021-09-01,1775.14,worldbank
2021-10-01,1776.85,worldbank
2021-11-01,1821.76,worldbank
2021-12-01,1790.43,worldbank
2022-01-01,1816.02,worldbank
2022-02-01,1856.3,worldbank
2022-03-01,1947.83,worldbank
2022-04-01,1936.86,worldbank
2022-05-01,1848.5,worldbank
2022-06-01,1836.57,worldbank
2022-07-01,1732.74,worldbank
2022-08-01,1764.56,worldbank
2022-09-01,1680.78,worldbank
2022-10-01,1664.45,worldbank
2022-11-01,1725.07,worldbank
2022-12-01,1797.55,worldbank
2023-01-01,1897.71,worldbank
2023-02-01,1854.54,worldbank
2023-03-01,1912.73,worldbank
2023-04-01,1999.77,worldbank
2023-05-01,1992.13,worldbank
2023-06-01,1942.9,worldbank
2023-07-01,1951.02,worldbank
2023-08-01,1918.7,worldbank
2023-09-01,1915.95,worldbank
2023-10-01,1916.25,worldbank
2023-11-01,1984.11,worldbank
2023-12-01,2026.18,worldbank
2024-01-01,2034.04,worldbank
2024-02-01,2023.24,worldbank
2024-03-01,2158.01,worldbank
2024-04-01,2331.45,worldbank
2024-05-01,2351.13,worldbank
2024-06-01,2326.44,worldbank
2024-07-01,2398.2,worldbank
2024-08-01,2470.15,worldbank
2024-09-01,2570.55,worldbank
2024-10-01,2690.08,worldbank
2024-11-01,2651.13,worldbank
2024-12-01,2648.01,worldbank
2025-01-02,2658.89990234375,yahoo_finance
2025-01-03,2645.0,yahoo_finance
2025-01-06,2638.39990234375,yahoo_finance
2025-01-07,2656.699951171875,yahoo_finance
2025-01-08,2664.5,yahoo_finance
2025-01-09,2683.800048828125,yahoo_finance
2025-01-10,2708.5,yahoo_finance
2025-01-13,2673.5,yahoo_finance
2025-01-14,2677.5,yahoo_finance
2025-01-15,2712.5,yahoo_finance
2025-01-16,2746.39990234375,yahoo_finance
2025-01-17,2744.300048828125,yahoo_finance
2025-01-21,2755.0,yahoo_finance
2025-01-22,2767.60009765625,yahoo_finance
2025-01-23,2763.10009765625,yahoo_finance
2025-01-24,2777.300048828125,yahoo_finance
2025-01-27,2737.5,yahoo_finance
2025-01-28,2766.800048828125,yahoo_finance
2025-01-29,2769.10009765625,yahoo_finance
2025-01-30,2823.0,yahoo_finance
2025-01-31,2812.5,yahoo_finance
2025-02-03,2833.89990234375,yahoo_finance
2025-02-04,2853.300048828125,yahoo_finance
2025-02-05,2871.60009765625,yahoo_finance
2025-02-06,2856.0,yahoo_finance
2025-02-07,2867.300048828125,yahoo_finance
2025-02-10,2914.300048828125,yahoo_finance
2025-02-11,2912.5,yahoo_finance
2025-02-12,2909.0,yahoo_finance
2025-02-13,2925.89990234375,yahoo_finance
2025-02-14,2883.60009765625,yahoo_finance
2025-02-18,2931.60009765625,yahoo_finance
2025-02-19,2919.39990234375,yahoo_finance
2025-02-20,2940.0,yahoo_finance
2025-02-21,2937.60009765625,yahoo_finance
2025-02-24,2947.89990234375,yahoo_finance
2025-02-25,2904.5,yahoo_finance
2025-02-26,2916.800048828125,yahoo_finance
2025-02-27,2883.199951171875,yahoo_finance
2025-02-28,2836.800048828125,yahoo_finance
2025-03-03,2890.199951171875,yahoo_finance
2025-03-04,2909.60009765625,yahoo_finance
2025-03-05,2915.300048828125,yahoo_finance
2025-03-06,2916.60009765625,yahoo_finance
2025-03-07,2904.699951171875,yahoo_finance
2025-03-10,2891.0,yahoo_finance
2025-03-11,2912.89990234375,yahoo_finance
2025-03-12,2939.10009765625,yahoo_finance
2025-03-13,2984.300048828125,yahoo_finance
2025-03-14,2994.5,yahoo_finance
2025-03-17,3000.0,yahoo_finance
2025-03-18,3035.10009765625,yahoo_finance
2025-03-19,3035.89990234375,yahoo_finance
2025-03-20,3040.0,yahoo_finance
2025-03-21,3018.199951171875,yahoo_finance
2025-03-24,3013.10009765625,yahoo_finance
2025-03-25,3023.699951171875,yahoo_finance
2025-03-26,3020.89990234375,yahoo_finance
2025-03-27,3060.199951171875,yahoo_finance
2025-03-28,3086.5,yahoo_finance
2025-03-31,3122.800048828125,yahoo_finance
2025-04-01,3118.89990234375,yahoo_finance
2025-04-02,3139.89990234375,yahoo_finance
2025-04-03,3097.0,yahoo_finance
2025-04-04,3012.0,yahoo_finance
2025-04-07,2951.300048828125,yahoo_finance
2025-04-08,2968.39990234375,yahoo_finance
2025-04-09,3056.5,yahoo_finance
2025-04-10,3155.199951171875,yahoo_finance
2025-04-11,3222.199951171875,yahoo_finance
2025-04-14,3204.800048828125,yahoo_finance
2025-04-15,3218.699951171875,yahoo_finance
2025-04-16,3326.60009765625,yahoo_finance
2025-04-17,3308.699951171875,yahoo_finance
2025-04-21,3406.199951171875,yahoo_finance
2025-04-22,3400.800048828125,yahoo_finance
2025-04-23,3276.300048828125,yahoo_finance
2025-04-24,3332.0,yahoo_finance
2025-04-25,3282.39990234375,yahoo_finance
2025-04-28,3332.5,yahoo_finance
2025-04-29,3318.800048828125,yahoo_finance
2025-04-30,3305.0,yahoo_finance
2025-05-01,3210.0,yahoo_finance
2025-05-02,3231.89990234375,yahoo_finance
2025-05-05,3311.300048828125,yahoo_finance
2025-05-06,3411.39990234375,yahoo_finance
2025-05-07,3381.39990234375,yahoo_finance
2025-05-08,3296.60009765625,yahoo_finance
2025-05-09,3335.39990234375,yahoo_finance
2025-05-12,3220.0,yahoo_finance
2025-05-13,3240.300048828125,yahoo_finance
2025-05-14,3181.39990234375,yahoo_finance
2025-05-15,3220.699951171875,yahoo_finance
2025-05-16,3182.0,yahoo_finance
2025-05-19,3228.89990234375,yahoo_finance
2025-05-20,3280.300048828125,yahoo_finance
2025-05-21,3309.300048828125,yahoo_finance
2025-05-22,3292.300048828125,yahoo_finance
2025-05-23,3363.60009765625,yahoo_finance
2025-05-27,3299.10009765625,yahoo_finance
2025-05-28,3293.60009765625,yahoo_finance
2025-05-29,3317.10009765625,yahoo_finance
2025-05-30,3288.89990234375,yahoo_finance
2025-06-02,3370.60009765625,yahoo_finance
2025-06-03,3350.199951171875,yahoo_finance
2025-06-04,3373.5,yahoo_finance
2025-06-05,3350.699951171875,yahoo_finance
2025-06-06,3322.699951171875,yahoo_finance
2025-06-09,3332.10009765625,yahoo_finance
2025-06-10,3320.89990234375,yahoo_finance
2025-06-11,3321.300048828125,yahoo_finance
2025-06-12,3380.89990234375,yahoo_finance
2025-06-13,3431.199951171875,yahoo_finance
2025-06-16,3396.39990234375,yahoo_finance
2025-06-17,3386.60009765625,yahoo_finance
2025-06-18,3389.800048828125,yahoo_finance
2025-06-20,3368.10009765625,yahoo_finance
2025-06-23,3377.699951171875,yahoo_finance
2025-06-24,3317.39990234375,yahoo_finance
2025-06-25,3327.10009765625,yahoo_finance
2025-06-26,3333.5,yahoo_finance
2025-06-27,3273.699951171875,yahoo_finance
2025-06-30,3294.39990234375,yahoo_finance
2025-07-01,3336.699951171875,yahoo_finance
2025-07-02,3348.0,yahoo_finance
2025-07-03,3331.60009765625,yahoo_finance
2025-07-04,3332.5,yahoo_finance
2025-07-07,3332.199951171875,yahoo_finance
2025-07-08,3307.0,yahoo_finance
2025-07-09,3311.60009765625,yahoo_finance
2025-07-10,3317.39990234375,yahoo_finance
2025-07-11,3356.0,yahoo_finance
2025-07-14,3351.5,yahoo_finance
2025-07-15,3329.800048828125,yahoo_finance
2025-07-16,3352.5,yahoo_finance
2025-07-17,3340.10009765625,yahoo_finance
2025-07-18,3353.0,yahoo_finance
2025-07-21,3401.89990234375,yahoo_finance
2025-07-22,3439.199951171875,yahoo_finance
2025-07-23,3394.10009765625,yahoo_finance
2025-07-24,3371.0,yahoo_finance
2025-07-25,3334.0,yahoo_finance
2025-07-28,3309.10009765625,yahoo_finance
2025-07-29,3323.39990234375,yahoo_finance
2025-07-30,3295.800048828125,yahoo_finance
2025-07-31,3293.199951171875,yahoo_finance
2025-08-01,3347.699951171875,yahoo_finance
2025-08-04,3374.39990234375,yahoo_finance
2025-08-05,3381.89990234375,yahoo_finance
2025-08-06,3380.0,yahoo_finance
2025-08-07,3400.300048828125,yahoo_finance
2025-08-08,3439.10009765625,yahoo_finance
2025-08-11,3353.10009765625,yahoo_finance
2025-08-12,3348.89990234375,yahoo_finance
2025-08-13,3358.699951171875,yahoo_finance
2025-08-14,3335.199951171875,yahoo_finance
2025-08-15,3336.0,yahoo_finance
2025-08-18,3331.699951171875,yahoo_finance
2025-08-19,3313.39990234375,yahoo_finance
2025-08-20,3343.39990234375,yahoo_finance
2025-08-21,3336.89990234375,yahoo_finance
2025-08-22,3374.39990234375,yahoo_finance
2025-08-25,3373.800048828125,yahoo_finance
2025-08-26,3388.60009765625,yahoo_finance
2025-08-27,3404.60009765625,yahoo_finance
2025-08-28,3431.800048828125,yahoo_finance
2025-08-29,3473.699951171875,yahoo_finance
2025-09-02,3549.39990234375,yahoo_finance
2025-09-03,3593.199951171875,yahoo_finance
2025-09-04,3565.800048828125,yahoo_finance
2025-09-05,3613.199951171875,yahoo_finance
2025-09-08,3638.10009765625,yahoo_finance
2025-09-09,3643.300048828125,yahoo_finance
2025-09-10,3643.60009765625,yahoo_finance
2025-09-11,3636.89990234375,yahoo_finance
2025-09-12,3649.39990234375,yahoo_finance
2025-09-15,3682.199951171875,yahoo_finance
2025-09-16,3688.89990234375,yahoo_finance
2025-09-17,3681.800048828125,yahoo_finance
2025-09-18,3643.699951171875,yahoo_finance
2025-09-19,3671.5,yahoo_finance
2025-09-22,3740.699951171875,yahoo_finance
2025-09-23,3780.60009765625,yahoo_finance
2025-09-24,3732.10009765625,yahoo_finance
2025-09-25,3736.89990234375,yahoo_finance
2025-09-26,3775.300048828125,yahoo_finance
2025-09-29,3820.89990234375,yahoo_finance
2025-09-30,3840.800048828125,yahoo_finance
2025-10-01,3867.5,yahoo_finance
2025-10-02,3839.699951171875,yahoo_finance
2025-10-03,3880.800048828125,yahoo_finance
2025-10-06,3948.5,yahoo_finance
2025-10-07,3976.60009765625,yahoo_finance
2025-10-08,4043.300048828125,yahoo_finance
2025-10-09,3946.300048828125,yahoo_finance
2025-10-10,3975.89990234375,yahoo_finance
2025-10-13,4108.60009765625,yahoo_finance
2025-10-14,4138.7001953125,yahoo_finance
2025-10-15,4176.89990234375,yahoo_finance
2025-10-16,4280.2001953125,yahoo_finance
2025-10-17,4189.89990234375,yahoo_finance
2025-10-20,4336.39990234375,yahoo_finance
2025-10-21,4087.699951171875,yahoo_finance
2025-10-22,4044.39990234375,yahoo_finance
2025-10-23,4125.5,yahoo_finance
2025-10-24,4118.39990234375,yahoo_finance
2025-10-27,4001.89990234375,yahoo_finance
2025-10-28,3966.199951171875,yahoo_finance
2025-10-29,3983.699951171875,yahoo_finance
2025-10-30,4001.300048828125,yahoo_finance
2025-10-31,3982.199951171875,yahoo_finance
2025-11-03,4000.300048828125,yahoo_finance
2025-11-04,3947.699951171875,yahoo_finance
2025-11-05,3980.300048828125,yahoo_finance
2025-11-06,3979.89990234375,yahoo_finance
2025-11-07,3999.39990234375,yahoo_finance
2025-11-10,4111.7998046875,yahoo_finance
2025-11-11,4106.7998046875,yahoo_finance
2025-11-12,4204.39990234375,yahoo_finance
2025-11-13,4186.89990234375,yahoo_finance
2025-11-14,4087.60009765625,yahoo_finance
2025-11-17,4068.300048828125,yahoo_finance
2025-11-18,4061.300048828125,yahoo_finance
2025-11-19,4077.699951171875,yahoo_finance
2025-11-20,4056.5,yahoo_finance
2025-11-21,4076.699951171875,yahoo_finance
2025-11-24,4091.89990234375,yahoo_finance
2025-11-25,4139.2001953125,yahoo_finance
2025-11-26,4165.2001953125,yahoo_finance
2025-11-28,4218.2998046875,yahoo_finance
2025-12-01,4239.2998046875,yahoo_finance
2025-12-02,4186.60009765625,yahoo_finance
2025-12-03,4199.2998046875,yahoo_finance
2025-12-04,4211.7998046875,yahoo_finance
2025-12-05,4212.89990234375,yahoo_finance
2025-12-08,4187.2001953125,yahoo_finance
2025-12-09,4206.7001953125,yahoo_finance
2025-12-10,4196.39990234375,yahoo_finance
2025-12-11,4285.5,yahoo_finance
2025-12-12,4300.10009765625,yahoo_finance
2025-12-15,4306.7001953125,yahoo_finance
2025-12-16,4304.5,yahoo_finance
2025-12-17,4347.5,yahoo_finance
2025-12-18,4339.5,yahoo_finance
2025-12-19,4361.39990234375,yahoo_finance
2025-12-22,4444.60009765625,yahoo_finance
2025-12-23,4482.7998046875,yahoo_finance
2025-12-24,4480.60009765625,yahoo_finance
2025-12-26,4529.10009765625,yahoo_finance
2025-12-29,4325.10009765625,yahoo_finance
2025-12-30,4370.10009765625,yahoo_finance
2025-12-31,4325.60009765625,yahoo_finance
2026-01-02,4314.39990234375,yahoo_finance
2026-01-05,4436.89990234375,yahoo_finance
2026-01-06,4482.2001953125,yahoo_finance
2026-01-07,4449.2998046875,yahoo_finance
2026-01-08,4449.7001953125,yahoo_finance
2026-01-09,4490.2998046875,yahoo_finance
2026-01-12,4604.2998046875,yahoo_finance
2026-01-13,4589.2001953125,yahoo_finance
2026-01-14,4626.2998046875,yahoo_finance
2026-01-15,4616.2998046875,yahoo_finance
2026-01-16,4588.39990234375,yahoo_finance
2026-01-20,4759.60009765625,yahoo_finance
2026-01-21,4831.7998046875,yahoo_finance
2026-01-22,4908.7998046875,yahoo_finance
2026-01-23,4976.2001953125,yahoo_finance
2026-01-26,5079.7001953125,yahoo_finance
2026-01-27,5079.89990234375,yahoo_finance
2026-01-28,5301.60009765625,yahoo_finance
2026-01-29,5318.39990234375,yahoo_finance
2026-01-30,4713.89990234375,yahoo_finance
2026-02-02,4622.5,yahoo_finance
2026-02-03,4903.7001953125,yahoo_finance
2026-02-04,4920.39990234375,yahoo_finance
2026-02-05,4861.39990234375,yahoo_finance
2026-02-06,4951.2001953125,yahoo_finance
2026-02-09,5050.89990234375,yahoo_finance
2026-02-10,5003.7998046875,yahoo_finance
2026-02-11,5071.60009765625,yahoo_finance
2026-02-12,4923.7001953125,yahoo_finance
2026-02-13,5022.0,yahoo_finance
2026-02-17,4882.89990234375,yahoo_finance
2026-02-18,4986.5,yahoo_finance
2026-02-19,4975.89990234375,yahoo_finance
2026-02-20,5059.2998046875,yahoo_finance
