2000M11,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,Freely_falling,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,Freely_falling,USD,USD,USD,EUR,USD,USD,EUR,Freely_falling,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,EUR,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2000M12,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,Freely_falling,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,Freely_falling,USD,USD,USD,EUR,USD,USD,EUR,Freely_falling,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,EUR,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M1,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,Freely_falling,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,Freely_falling,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,EUR,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M2,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,Freely_falling,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,Freely_falling,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M3,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,Freely_falling,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,Freely_falling,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M4,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M5,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M6,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M7,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,Freely_falling,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M8,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,USD,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M9,INR,EUR,EUR,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M10,INR,EUR,USD,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M11,INR,EUR,USD,EUR,Freely_falling,USD,USD,USD,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2001M12,INR,EUR,USD,EUR,Freely_falling,USD,USD,Freely_falling,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2002M1,INR,EUR,USD,EUR,Freely_falling,USD,USD,Freely_falling,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,USD,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,USD,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2002M2,INR,EUR,USD,EUR,Freely_falling,USD,USD,Freely_falling,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,EUR,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,Freely_falling,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2002M3,INR,EUR,USD,EUR,Freely_falling,USD,USD,Freely_falling,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,EUR,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,Freely_falling,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
2002M4,INR,EUR,USD,EUR,Freely_falling,USD,USD,Freely_falling,USD,USD,AUD,EUR,USD,USD,USD,USD,USD,Freely_falling,EUR,USD,EUR,USD,INR,USD,EUR,ZAR,USD,SGD,EUR,EUR,USD,EUR,USD,EUR,USD,EUR,EUR,USD,USD,USD,EUR,Freely_falling,EUR,USD,EUR,EUR,USD,EUR,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,EUR,USD,USD-AUD,EUR,EUR,EUR,USD,USD,EUR,USD,EUR,USD,USD,USD,EUR,USD,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,EUR,USD,EUR,USD,JPY,USD,USD,USD,AUD,USD,USD,USD,USD,EUR,USD,ZAR,Freely_falling,USD,CHF,EUR,EUR,USD,EUR,USD-EUR,USD,USD,USD,EUR,EUR,USD,USD,USD,USD,USD,USD,EUR,USD,USD,EUR,USD,USD,ZAR,AUD,INR,EUR,AUD,USD,EUR,USD,EUR,USD,USD,USD,USD,USD,USD,USD,USD,USD-EUR,EUR,USD,USD-EUR,USD,USD,USD-AUD,EUR,USD,USD,EUR,EUR,USD,USD,USD,EUR,EUR,USD,n.a.,ZAR,EUR,USD,USD,USD,USD,USD,USD,ZAR,EUR,EUR,USD,Freely_falling,USD,USD,EUR,USD-AUD,USD,USD-EUR,Freely_falling,USD,AUD,USD,USD,USD,EUR,USD,USD,Freely_falling,AUD,Freely_falling,USD,USD,USD,Freely_falling,n.a.,n.a.,n.a.,,,,,,,,,,,,,,,,,,,,,
